ecd121.CHR	10/06/2020	21:16:46	"N2O"	1.500	7.0118	1.052
ecd122.CHR	10/06/2020	21:21:59	"N2O"	1.500	8.1634	1.240
ecd123.CHR	10/06/2020	21:27:11	"N2O"	1.500	5.7590	0.859
ecd124.CHR	10/06/2020	21:32:24	"N2O"	1.503	6.4932	0.960
ecd125.CHR	10/06/2020	21:37:37	"N2O"	1.503	6.7340	1.002
ecd126.CHR	10/06/2020	21:42:50	"N2O"	1.496	6.1392	0.920
ecd127.CHR	10/06/2020	21:48:03	"N2O"	1.496	8.9702	1.335
ecd128.CHR	10/06/2020	21:53:16	"N2O"	1.500	7.8076	1.170
ecd129.CHR	10/06/2020	22:52:54	"N2O"	1.500	8.7812	1.315
ecd130.CHR	10/06/2020	22:58:06	"N2O"	1.496	6.9586	1.055
ecd131.CHR	10/06/2020	23:03:19	"N2O"	1.510	8.4768	1.261
ecd132.CHR	10/06/2020	23:08:31	"N2O"	1.500	5.5956	0.846
ecd133.CHR	10/06/2020	23:13:44	"N2O"	1.503	5.7404	0.865
ecd134.CHR	10/06/2020	23:18:56	"N2O"	1.503	5.0612	0.753
ecd135.CHR	10/06/2020	23:24:09	"N2O"	1.503	5.5162	0.828
ecd136.CHR	10/06/2020	23:29:22	"N2O"	1.503	6.7914	0.987
ecd137.CHR	10/06/2020	23:34:35	"N2O"	1.503	5.7524	0.867
ecd138.CHR	10/06/2020	23:39:47	"N2O"	1.500	6.5696	0.986
ecd139.CHR	10/06/2020	23:45:00	"N2O"	1.500	4.8312	0.716
ecd140.CHR	10/06/2020	23:50:13	"N2O"	1.503	5.7890	0.871
ecd141.CHR	10/06/2020	23:55:26	"N2O"	1.506	6.2744	0.926
ecd142.CHR	10/07/2020	00:00:38	"N2O"	1.503	7.6342	1.143
ecd143.CHR	10/07/2020	00:05:51	"N2O"	1.503	9.5720	1.437
ecd144.CHR	10/07/2020	00:11:04	"N2O"	1.506	6.4556	0.960
ecd145.CHR	10/07/2020	00:16:17	"N2O"	1.500	5.4020	0.812
ecd146.CHR	10/07/2020	00:21:29	"N2O"	1.500	5.1088	0.747
ecd147.CHR	10/07/2020	00:26:42	"N2O"	1.506	6.1398	0.916
ecd148.CHR	10/07/2020	00:31:55	"N2O"	1.500	5.2164	0.772
ecd149.CHR	10/07/2020	00:37:08	"N2O"	1.500	5.7200	0.856
ecd150.CHR	10/07/2020	00:42:20	"N2O"	1.500	9.0554	1.355
ecd151.CHR	10/07/2020	00:47:33	"N2O"	1.496	7.0524	1.056
ecd152.CHR	10/07/2020	00:52:46	"N2O"	1.503	11.1452	1.688
ecd153.CHR	10/07/2020	00:57:58	"N2O"	1.506	5.2884	0.780
ecd154.CHR	10/07/2020	01:03:11	"N2O"	1.506	8.7844	1.324
ecd155.CHR	10/07/2020	01:08:24	"N2O"	1.503	7.6550	1.138
ecd156.CHR	10/07/2020	01:13:36	"N2O"	1.500	8.8062	1.316
ecd157.CHR	10/07/2020	01:18:49	"N2O"	1.503	19.0948	2.888
